Назва поля,Тип [1]_,Формат,Опис
**<T1RXXXXG81S>** ROWNUM=«1» message=«value» **</T1RXXXXG81S>**,M,String,блок табличної частини з n-кількістю рядків; ROWNUM - номер рядка; message: найменування вантажу (номер контейнера) згідно ТТН
**<T1RXXXXG9S>** ROWNUM=«1» message=«value» **</T1RXXXXG9S>**,O,String,блок табличної частини з n-кількістю рядків; ROWNUM - номер рядка; message: одиниця виміру
**<T1RXXXXG11>** ROWNUM=«1» message=«value» **</T1RXXXXG11>**,O,Decimal,"блок табличної частини з n-кількістю рядків; ROWNUM - номер рядка; message: ціна без ПДВ за одиницю, грн"
**<T1RXXXXG12>** ROWNUM=«1» message=«value» **</T1RXXXXG12>**,O,Decimal,"блок табличної частини з n-кількістю рядків; ROWNUM - номер рядка; message: загальна сума з ПДВ, грн"
**<T1RXXXXG13S>** ROWNUM=«1» message=«value» **</T1RXXXXG13S>**,O,String,блок табличної частини з n-кількістю рядків; ROWNUM - номер рядка; message: вид пакування
**<T1RXXXXG14S>** ROWNUM=«1» message=«value» **</T1RXXXXG14S>**,O,String,блок табличної частини з n-кількістю рядків; ROWNUM - номер рядка; message: документи з вантажем
R001G12,M,double,"Усього загальна сума з ПДВ, грн"
DATE_ARRIVAL_LOAD,O/M,date (YYYY-MM-DD),Дата прибуття (завантаження). Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)
R08G31,O/M,int,"Час прибуття, год (завантаження). Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)"
R08G32,O/M,int,"Час прибуття, хв (завантаження). Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)"
DATE_DEPARTURE_LOAD,O/M,date (YYYY-MM-DD),Дата вибуття (завантаження). Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)
R08G41,O/M,int,"Час вибуття, год (завантаження). Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)"
R08G42,O/M,int,"Час вибуття, хв (завантаження). Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)"
R08G51,O/M,int,"Час простою, год (завантаження). Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)"
R08G52,O/M,int,"Час простою, хв (завантаження). Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)"
R017G11S,O/M,String,Посада відповідальної особи Вантажовідпраника. Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)
R017G1S,O/M,String,П.І.Б. відповідальної особи Вантажовідпраника. Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)
DATE_ARRIVAL_UNLOAD,O/M,date (YYYY-MM-DD),Дата прибуття (розвантаження). Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)
R09G31,O/M,int,"Час прибуття, год (розвантаження). Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)"
R09G32,O/M,int,"Час прибуття, хв (розвантаження). Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)"
DATE_DEPARTURE_UNLOAD,O/M,date (YYYY-MM-DD),Дата вибуття (розвантаження). Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)
R09G41,O/M,int,"Час вибуття, год (розвантаження). Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)"
R09G42,O/M,int,"Час вибуття, хв (розвантаження). Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)"
R09G51,O/M,int,"Час простою, год (розвантаження). Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)"
R09G52,O/M,int,"Час простою, хв (розвантаження). Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)"
R017G61S,O/M,String,Посада відповідальної особи Вантажоодержувача. Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)
R017G6S,O/M,String,П.І.Б. відповідальної особи Вантажоодержувача. Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)
**DECLAREXT**,O,,"Додаткова інформація для учасників перевезення (початок блоку)"
**EXTENSION**,O/M,,"Додаткова інформація учасника перевезення (початок блоку). Кожен учасник перевезення, який підписує документ зобовʼязаний зберігати набір полів EXTENSION, який був заповнений учасниками раніше. При цьому можна доповнювати DECLAREXT додатковими EXTENSIONS, але не дозволяється видалення."
TYPE,O,"enum (EMAIL, PHONE, DRFO, DIVISION, FULLNAME, ADDRESS, TOWN, REGION, AREA, KOATUU, GLN, GROUP, AGREEMENT, AGREEMENT_DATE, COMMENT, CONTACT, MILAGE, TRANSPORTATION_REQUEST_NO, TRANSPORTATION_REQUEST_DATE, BARCODE, VENDOR_CODE, URL, QUANTITY, BASE_UOM, BUYER_CODE, UKTZED, PRICE_WITH_VAT, SUM_WITHOUT_VAT, RETURN_TARE, ORDER_NO, ORDER_DATE, DELIVERY_NOTE_NO, DELIVERY_NOTE_DATE, CONTAINER_NO, SEAL_ADD_TYPE, SEAL_ADD_NO, RTP_TYPE, RTP_NAME, RTP_QUANTITY, TRUCK_NUMBER)","тип даних:

* EMAIL - email,
* PHONE - номер телефону,
* DRFO - ідентифікаційний код,
* DIVISION - Назва філіалу,
* FULLNAME - Повне ім'я особи,
* ADDRESS - Адреса,
* TOWN - Населений пункт,
* REGION - Район в області,
* AREA - Область,
* KOATUU - Код КОАТУУ,
* GLN - GLN,
* GROUP - Група користувачів,
* AGREEMENT - Номер договору,
* AGREEMENT_DATE - Дата договору,
* COMMENT - Текстове поле,
* CONTACT - Контактна інформація,
* MILAGE - Кілометраж,
* TRANSPORTATION_REQUEST_NO - Номер заявки на перевезення,
* TRANSPORTATION_REQUEST_DATE - Дата заявки на перевезення,
* BARCODE - Штрих-код товару,
* VENDOR_CODE - Артикул товару,
* URL - Посилання на документ,
* QUANTITY - Кількість товару,
* BASE_UOM - Одиниця виміру кількості товару,
* BUYER_CODE - Артикул покупця,
* UKTZED - Код УКТ ЗЕД,
* PRICE_WITH_VAT - Ціна з ПДВ,
* SUM_WITHOUT_VAT - Сума без ПДВ,
* RETURN_TARE - Тара на повернення,
* ORDER_NO - Номер замовлення,
* ORDER_DATE - Дата замовлення,
* DELIVERY_NOTE_NO - Номер повідомлення про відвантаження,
* DELIVERY_NOTE_DATE - Дата повідомлення про відвантаження,
* CONTAINER_NO - Номер контейнера,
* SEAL_ADD_TYPE - Тип пломби,
* SEAL_ADD_NO - Номер пломби,
* RTP_TYPE - Тип транспортної упаковки,
* RTP_NAME - Назва транспортної упаковки,
* RTP_QUANTITY - Кількість транспортної упаковки,
* TRUCK_NUMBER - Номер рейсу"
STAKE,O,"enum (ORIGINATOR, RECIPIENT, TRANSPORTER_DRIVER, TRANSPORTER_EXPEDITION, TRANSPORTER, CUSTOMER, ANY)","запис учасника:

* ORIGINATOR - Ініціатор
* RECIPIENT - Вантажоотримувач
* TRANSPORTER_DRIVER - Водій
* TRANSPORTER_EXPEDITION - Експедитор
* TRANSPORTER - Перевізник
* CUSTOMER - Замовник
* ANY - будь-хто"
VISIBLE,O,"enum (VISIBLE, INVISIBLE)","ознака видимості запису учасникам:

* VISIBLE - відображається,
* INVISIBLE - не відображається"
CARGO_ROWNUM,O,Integer,"№ позиції в таблиці"
DATA,O/M,String,Дані запису. Обов'язково передається за наявності поля в ТТН (за відсутності - опціонально)
**EXTENSION**,,,Додаткова інформація учасника перевезення (закінчення блоку)
**DECLAREXT**,,,Додаткова інформація для учасників перевезення (закінчення блоку)
**ADJUSTMENT**,,,Коригування ТТН (закінчення блоку)
ADJUSTMENT_INFORMATION,M,String,Опис причин складання акту (Учасник-ініціатор). Короткий або повний опис причин складання акта (про виявлені помилки в реквізитах)
**DECLARBODY**,,,Основні реквізити (закінчення блоку)
**SIGN_ENVELOPE**,,,Обгортка документа Ініціатора (закінчення блоку)
**SIGNATURE**,M,,Підпис Ініціатора (початок блоку)
OWNER,M,ORIGINATOR,Власник підпису: Ініціатор
SIGN,M,String,тіло підпису в base64
**SIGNATURE**,,,Підпис Ініціатора (закінчення блоку)
**DECLARBODY**,M,,Основні реквізити від Вантажовідправника чи Перевізника (початок блоку)
TYPE,M,AMENDMENT,Тип документа (Поправки)
STAKE,M,CONSIGNOR / TRANSPORTER,"Учасник-підписант (Вантажовідправник чи Перевізник)"
"ADJUSTMENT_NOTES_CONSIGNOR

:green:`АБО`

ADJUSTMENT_NOTES_TRANSPORTER",O,String,"Інформація щодо незгоди зі змістом акта (заповнюється Вантажовідправником :green:`АБО` Перевізником відповідно)"
**DECLARBODY**,,,Основні реквізити від Вантажовідправника чи Перевізника (закінчення блоку)
**SIGN_ENVELOPE**,,,Обгортка документа Вантажовідправника чи Перевізника (згідно логіки формування акта) (закінчення блоку)
**SIGNATURE**,M,,Підпис Вантажовідправника чи Перевізника (початок блоку)
OWNER,M,CONSIGNOR / TRANSPORTER_DRIVER,Власник підпису: Вантажовідправник чи Перевізник відповідно
SIGN,M,String,тіло підпису в base64
**SIGNATURE**,,,Підпис Вантажовідправника чи Перевізника (закінчення блоку)
**DECLARBODY**,M,,Основні реквізити від Перевізника чи Вантажоотримувача (початок блоку)
TYPE,M,AMENDMENT,Тип документа (Поправки)
STAKE,M,TRANSPORTER / RECIPIENT,"Учасник-підписант (Перевізник чи Вантажоотримувач)"
"ADJUSTMENT_NOTES_TRANSPORTER

:green:`АБО`

ADJUSTMENT_NOTES_RECIPIENT",O,String,"Інформація щодо незгоди зі змістом акта (заповнюється Перевізником :green:`АБО` Вантажоотримувачем відповідно)"
**DECLARBODY**,,,Основні реквізити від Перевізника чи Вантажоотримувача (закінчення блоку)
**SIGN_ENVELOPE**,,,Обгортка документа Перевізника чи Вантажоотримувача (згідно логіки формування акта) (закінчення блоку)
**SIGNATURE**,M,,Підпис Перевізника чи Вантажоотримувача (початок блоку)
OWNER,M,TRANSPORTER_DRIVER / RECIPIENT,Власник підпису: Перевізник чи Вантажоотримувач відповідно
SIGN,M,String,тіло підпису в base64
**SIGNATURE**,,,Підпис Перевізника чи Вантажоотримувача (закінчення блоку)
